,artists,acousticness,instrumentalness,valence,mmpopularity,track_genre
4238,1223,0.949,0.777,0.278,0.58,4
4239,1224,0.992,0.942,0.247,0.64,4
4240,1185,0.996,0.871,0.37,0.64,4
4241,1225,0.985,0.923,0.351,0.51,4
4242,1177,0.0459,0.0,0.321,0.56,4
4243,1226,3.07e-05,0.0,0.125,0.37,4
4244,1227,0.994,0.847,0.426,0.65,4
4248,1134,0.987,0.919,0.0391,0.61,4
4249,1134,0.992,0.943,0.0495,0.59,4
4250,1125,0.146,0.824,0.303,0.48,4
4251,1229,0.195,0.842,0.0995,0.36,4
4252,1170,0.904,0.783,0.128,0.53,4
4253,1125,0.729,0.0158,0.373,0.47,4
4254,1230,0.991,0.946,0.288,0.59,4
4255,1231,0.995,0.921,0.25,0.61,4
4256,1227,0.994,0.919,0.138,0.6,4
4259,1155,0.987,0.929,0.369,0.59,4
4260,1234,0.867,0.797,0.238,0.53,4
4261,1160,0.927,0.961,0.0775,0.58,4
4262,1235,0.103,0.773,0.287,0.58,4
4263,1236,0.995,0.942,0.34,0.59,4
4264,1130,0.963,0.000824,0.222,0.51,4
4265,1128,0.975,3.37e-06,0.279,0.54,4
4266,1237,0.962,0.0069,0.225,0.55,4
4267,1238,0.973,0.854,0.0385,0.55,4
4270,1240,0.43,0.94,0.0308,0.53,4
4271,1161,0.983,0.852,0.213,0.61,4
4272,1128,0.949,0.0,0.289,0.52,4
4273,1241,0.265,0.731,0.117,0.63,4
4274,1242,0.706,8.46e-05,0.135,0.54,4
4275,1243,0.782,0.866,0.0383,0.52,4
4276,1188,0.92,0.912,0.289,0.55,4
4278,1244,0.434,0.684,0.558,0.61,4
4279,1244,0.0011,0.614,0.211,0.59,4
4280,1128,0.876,0.0179,0.149,0.47,4
4281,1147,0.851,0.152,0.0501,0.4,4
4282,1174,0.988,0.952,0.24,0.58,4
4283,1144,0.36,0.945,0.0284,0.0,4
4284,1144,0.64,0.977,0.0363,0.0,4
4285,1245,0.938,0.00954,0.197,0.5700000000000001,4
4286,1246,0.934,0.0,0.365,0.55,4
4287,1247,0.065,0.0,0.21,0.58,4
4289,1147,0.817,4.37e-05,0.287,0.53,4
4290,1144,0.82,0.871,0.0279,0.0,4
4291,1161,0.992,0.934,0.109,0.6,4
4292,1227,0.989,0.85,0.124,0.58,4
4293,1185,0.342,0.96,0.318,0.6,4
4294,1134,0.989,0.928,0.0623,0.59,4
4295,1141,0.956,0.0461,0.0938,0.55,4
4296,1144,0.944,0.968,0.0266,0.0,4
4297,1236,0.991,0.898,0.0755,0.59,4
4298,1248,0.879,0.986,0.0965,0.33,4
4299,1249,0.967,0.926,0.18,0.03,4
4300,1250,0.864,0.762,0.0498,0.52,4
4301,1167,0.417,0.0138,0.167,0.24,4
4302,1125,0.471,0.688,0.276,0.45,4
4303,1186,0.937,0.959,0.0335,0.51,4
4305,1130,0.895,0.737,0.352,0.51,4
4306,1193,0.967,0.897,0.0341,0.47,4
4307,1252,0.986,0.869,0.0973,0.58,4
4308,1253,0.979,0.902,0.0638,0.5,4
4309,1254,0.854,9.5e-06,0.21,0.59,4
4310,1255,0.934,0.824,0.197,0.54,4
4312,1179,0.951,0.921,0.2,0.58,4
4313,1233,0.913,0.871,0.137,0.59,4
4314,1256,0.906,0.967,0.05,0.51,4
4315,1130,0.897,0.144,0.121,0.5,4
4316,1160,0.967,0.98,0.654,0.54,4
4317,1190,0.963,0.925,0.151,0.45,4
4318,1146,0.89,0.901,0.156,0.54,4
4319,1257,0.779,0.899,0.0366,0.48,4
4320,1130,0.954,0.591,0.389,0.49,4
4322,1259,0.000649,0.861,0.618,0.34,4
4323,1244,0.958,0.751,0.0785,0.56,4
4325,1130,0.743,0.0895,0.348,0.5,4
4327,1261,0.961,0.856,0.199,0.56,4
4328,1262,0.967,0.88,0.166,0.56,4
4329,1197,0.995,0.901,0.0581,0.61,4
4330,1263,0.988,0.908,0.17,0.59,4
4331,1179,0.982,0.892,0.147,0.53,4
4332,1147,0.181,0.0,0.116,0.36,4
4333,1147,0.804,3.11e-06,0.24,0.21,4
4334,1134,0.975,0.897,0.0489,0.58,4
4335,1236,0.991,0.905,0.102,0.56,4
4337,1264,0.99,0.927,0.0374,0.55,4
4338,1134,0.994,0.861,0.0347,0.58,4
4339,1140,0.524,0.176,0.138,0.54,4
4340,1129,0.933,0.904,0.0523,0.53,4
4341,1134,0.963,0.809,0.172,0.55,4
4342,1265,0.751,0.474,0.181,0.6,4
4343,1266,0.962,0.934,0.06,0.56,4
4344,1265,0.58,0.00878,0.2,0.61,4
4345,1138,0.912,0.864,0.075,0.55,4
4346,1267,0.839,0.965,0.478,0.11,4
4347,1268,0.738,0.905,0.413,0.03,4
4348,1268,0.738,0.897,0.485,0.03,4
4349,1268,0.627,0.844,0.281,0.04,4
4350,1269,0.434,0.881,0.174,0.53,4
4351,1270,0.968,0.937,0.0345,0.48,4
4352,1167,0.0978,0.505,0.135,0.23,4
4353,1194,0.451,0.76,0.199,0.51,4
4354,1193,0.964,0.954,0.496,0.46,4
4355,1144,0.727,0.938,0.0383,0.44,4
4356,1271,0.936,0.545,0.0627,0.42,4
4357,1160,0.99,0.97,0.0351,0.54,4
4358,1217,0.98,0.94,0.149,0.58,4
4359,1187,0.35,0.642,0.167,0.27,4
4360,1187,0.723,0.537,0.234,0.26,4
4361,1193,0.874,0.833,0.0361,0.41,4
4363,1208,0.879,0.796,0.227,0.51,4
4364,1273,0.885,0.852,0.193,0.51,4
4365,1213,0.835,0.0199,0.379,0.49,4
4366,1128,0.978,0.945,0.111,0.52,4
4367,1246,0.953,0.0,0.178,0.52,4
4368,1274,0.94,0.931,0.089,0.48,4
4369,1185,0.993,0.768,0.0571,0.62,4
4370,1275,0.88,0.382,0.74,0.53,4
4371,1128,0.827,0.000139,0.129,0.53,4
4372,1276,0.977,0.956,0.0388,0.53,4
4373,1168,0.991,0.954,0.158,0.54,4
4374,1277,0.889,0.871,0.04,0.54,4
4376,1279,0.988,0.83,0.0989,0.55,4
4377,1147,0.545,0.0138,0.0416,0.17,4
4378,1280,0.000227,0.0,0.282,0.58,4
4379,1281,0.972,0.972,0.0,0.55,4
4380,1227,0.931,0.949,0.0867,0.54,4
4381,1147,0.807,0.000125,0.0415,0.2,4
4382,1147,0.887,2.86e-06,0.187,0.2,4
4383,1147,0.671,0.000338,0.197,0.23,4
4384,1161,0.993,0.948,0.0939,0.52,4
4385,1282,0.953,6.26e-06,0.132,0.55,4
4386,1197,0.993,0.906,0.181,0.58,4
4387,1161,0.993,0.922,0.112,0.56,4
4388,1283,0.737,6.42e-05,0.0953,0.5700000000000001,4
4390,1284,0.878,0.000873,0.165,0.63,4
4392,1262,0.963,0.896,0.365,0.58,4
4393,1285,0.984,0.902,0.356,0.59,4
4394,1134,0.995,0.921,0.416,0.58,4
4395,1286,0.00214,0.0,0.272,0.45,4
4396,1287,0.00572,0.0,0.184,0.45,4
4397,1148,0.0611,8.04e-06,0.159,0.51,4
4398,1288,0.851,0.854,0.0361,0.55,4
4399,1289,0.791,0.0683,0.348,0.0,4
4400,1170,0.944,0.9,0.0436,0.51,4
4401,1193,0.965,0.964,0.513,0.43,4
4402,1215,0.771,0.736,0.0564,0.38,4
4403,1290,0.801,0.85,0.111,0.49,4
4404,1189,0.912,0.698,0.286,0.48,4
4405,1280,0.903,6.66e-05,0.113,0.5,4
4406,1291,0.849,1.75e-06,0.0797,0.52,4
4407,1155,0.961,0.902,0.0856,0.61,4
4408,1257,0.457,0.808,0.0392,0.49,4
4409,1290,0.877,0.878,0.0493,0.49,4
4410,1227,0.994,0.959,0.169,0.47,4
4411,1193,0.946,0.878,0.0396,0.5,4
4412,1292,0.987,0.866,0.169,0.58,4
4413,1293,0.618,0.917,0.134,0.51,4
4414,1177,0.956,7.26e-06,0.177,0.51,4
4415,1294,0.984,0.901,0.133,0.52,4
4416,1295,0.916,0.896,0.133,0.51,4
4417,1296,0.787,0.0,0.188,0.47,4
4418,1135,0.0376,0.665,0.215,0.59,4
4419,1297,0.843,0.604,0.139,0.53,4
4420,1199,0.969,0.747,0.174,0.52,4
4421,1295,0.989,0.925,0.174,0.5700000000000001,4
4422,1197,0.539,0.922,0.0304,0.5,4
4423,1278,0.0201,0.923,0.118,0.59,4
4424,1173,0.0135,0.0,0.0604,0.52,4
4425,1237,0.793,0.0218,0.0382,0.54,4
4426,1298,0.877,0.0,0.223,0.55,4
4427,1161,0.992,0.948,0.0698,0.48,4
4428,1299,0.99,0.96,0.12,0.56,4
4429,1226,0.00162,0.000582,0.107,0.54,4
4430,1218,0.2,0.678,0.155,0.28,4
4431,1127,0.979,0.385,0.193,0.5,4
4432,1197,0.995,0.968,0.0866,0.55,4
4433,1174,0.993,0.874,0.163,0.54,4
4434,1300,0.986,0.898,0.216,0.6,4
4435,1155,0.986,0.915,0.0794,0.5700000000000001,4
4436,1128,0.966,3.81e-05,0.258,0.54,4
4437,1174,0.98,0.887,0.218,0.53,4
4438,1146,0.994,0.602,0.168,0.53,4
4439,1197,0.995,0.931,0.124,0.48,4
4440,1301,0.00555,0.0,0.267,0.53,4
4441,1302,0.912,0.000111,0.603,0.52,4
4442,1227,0.968,0.934,0.0542,0.51,4
4443,1134,0.994,0.861,0.0347,0.59,4
4444,1138,0.909,0.855,0.078,0.42,4
4445,1134,0.995,0.951,0.299,0.56,4
4446,1303,0.112,0.0,0.342,0.5700000000000001,4
4448,1304,0.942,0.28,0.165,0.0,4
4449,1134,0.993,0.912,0.0742,0.5700000000000001,4
4451,1188,0.912,0.74,0.0395,0.5,4
4452,1306,0.539,0.924,0.0693,0.44,4
4453,1307,0.994,0.931,0.0788,0.51,4
4454,1130,0.955,0.117,0.283,0.48,4
4455,1178,0.992,0.928,0.0502,0.51,4
4456,1185,0.98,0.848,0.0353,0.55,4
4458,1233,0.987,0.758,0.037,0.53,4
4460,1308,0.899,0.00622,0.0815,0.5,4
4461,1309,0.938,0.867,0.0501,0.56,4
4462,1131,0.0186,7.12e-06,0.608,0.18,4
4463,1128,0.913,1.7e-06,0.24,0.43,4
4464,1310,0.785,0.899,0.0543,0.54,4
4465,1234,0.982,0.87,0.215,0.3,4
4467,1311,0.993,0.894,0.152,0.54,4
4468,1128,0.793,0.903,0.163,0.52,4
4469,1193,0.931,0.896,0.0389,0.45,4
4470,1312,0.97,0.929,0.182,0.54,4
4471,1297,0.621,0.924,0.49,0.54,4
4472,1150,0.926,0.341,0.766,0.5700000000000001,4
4473,1174,0.993,0.802,0.0879,0.0,4
4474,1134,0.989,0.941,0.103,0.55,4
4475,1313,0.938,0.955,0.0389,0.55,4
4476,1127,0.953,0.194,0.128,0.47,4
4477,1300,0.993,0.943,0.344,0.56,4
4478,1145,0.993,0.959,0.48,0.54,4
4479,1174,0.976,0.941,0.0399,0.0,4
4480,1128,0.866,0.0,0.323,0.52,4
4481,1314,0.89,0.000963,0.233,0.5,4
4482,1314,0.725,2.1e-05,0.0352,0.46,4
4483,1315,0.988,0.244,0.202,0.52,4
4484,1147,0.581,1.31e-05,0.413,0.47,4
4485,1313,0.922,0.937,0.0735,0.53,4
4486,1300,0.993,0.937,0.307,0.5,4
4488,1316,0.171,0.838,0.038,0.45,4
4489,1185,0.989,0.899,0.0326,0.55,4
4490,1174,0.972,0.907,0.0431,0.0,4
4491,1317,0.995,0.925,0.0631,0.52,4
4492,1318,0.0459,0.68,0.718,0.03,4
4493,1319,0.00206,2.15e-05,0.145,0.51,4
4494,1320,0.325,0.93,0.0361,0.0,4
4495,1321,0.99,0.968,0.0779,0.3,4
4496,1128,0.966,0.0,0.266,0.51,4
4497,1320,0.612,0.842,0.0605,0.0,4
4498,1248,0.863,0.966,0.0721,0.28,4
4499,1248,0.836,0.966,0.151,0.28,4
4500,1128,0.912,0.025,0.189,0.45,4
4501,1187,0.415,0.624,0.0954,0.21,4
4502,1312,0.995,0.927,0.0352,0.54,4
4503,1130,0.888,0.617,0.126,0.46,4
4504,1322,0.936,0.942,0.428,0.46,4
4505,1323,0.977,0.85,0.0799,0.47,4
4506,1324,0.965,0.903,0.0801,0.4,4
4508,1325,0.991,0.944,0.194,0.45,4
4509,1326,0.346,0.492,0.241,0.54,4
4510,1160,0.85,0.939,0.274,0.49,4
4511,1128,0.987,0.000772,0.239,0.4,4
4512,1147,0.671,0.000338,0.197,0.35,4
4513,1327,0.957,0.754,0.31,0.55,4
4515,1130,0.931,0.474,0.187,0.47,4
4516,1328,0.869,0.906,0.108,0.48,4
4517,1179,0.992,0.906,0.353,0.48,4
4518,1190,0.988,0.951,0.109,0.54,4
4519,1300,0.993,0.91,0.232,0.56,4
4523,1135,0.0524,0.985,0.372,0.53,4
4524,1150,0.991,0.536,0.214,0.55,4
4525,1182,0.993,0.964,0.0881,0.51,4
4526,1132,0.863,0.919,0.0463,0.56,4
4527,1132,0.137,0.889,0.224,0.54,4
4528,1330,0.944,0.885,0.039,0.53,4
4529,1190,0.957,0.944,0.0922,0.5,4
4530,1147,0.953,0.0,0.201,0.43,4
4531,1261,0.832,0.71,0.0852,0.53,4
4532,1147,0.935,6.11e-06,0.123,0.4,4
4533,1331,0.989,0.969,0.127,0.5700000000000001,4
4534,1332,0.776,0.0,0.25,0.54,4
4535,1333,0.0163,0.00203,0.342,0.54,4
4536,1247,0.087,0.0,0.214,0.46,4
4537,1227,0.99,0.943,0.127,0.53,4
4538,1134,0.977,0.251,0.0732,0.53,4
4540,1278,0.507,0.819,0.0361,0.56,4
4541,1334,0.322,0.000707,0.0745,0.0,4
4543,1248,0.884,0.98,0.0822,0.28,4
4544,1335,0.972,0.92,0.41,0.5700000000000001,4
4545,1248,0.879,0.978,0.362,0.28,4
4546,1248,0.869,0.922,0.143,0.28,4
4548,1337,0.97,0.842,0.0405,0.0,4
4549,1248,0.833,0.969,0.0391,0.28,4
4551,1338,0.528,0.446,0.381,0.4,4
4552,1300,0.862,0.898,0.0742,0.53,4
4554,1269,0.287,0.862,0.117,0.52,4
4555,1340,0.939,0.887,0.186,0.51,4
4556,1195,0.925,0.958,0.08,0.38,4
4557,1210,0.916,0.947,0.0313,0.5,4
4558,1341,0.987,0.926,0.0776,0.49,4
4560,1193,0.828,0.899,0.119,0.44,4
4561,1130,0.939,0.909,0.0398,0.46,4
4562,1342,0.0131,0.00768,0.14,0.49,4
4563,1343,0.978,0.894,0.0674,0.5700000000000001,4
4564,1344,0.673,0.804,0.0572,0.52,4
4565,1170,0.644,0.597,0.321,0.42,4
4566,1130,0.979,0.95,0.0317,0.46,4
4567,1128,0.967,7.75e-05,0.249,0.5,4
4568,1345,0.0954,0.0,0.237,0.47,4
4570,1346,0.289,0.929,0.0469,0.38,4
4571,1134,0.793,0.757,0.0391,0.5,4
4572,1179,0.41,0.509,0.111,0.38,4
4573,1278,0.995,0.936,0.291,0.55,4
4574,1314,0.94,3.13e-05,0.0576,0.51,4
4575,1148,0.912,0.0,0.222,0.48,4
4576,1347,0.0604,1.2e-06,0.223,0.55,4
4577,1236,0.98,0.888,0.185,0.53,4
4578,1147,0.601,0.0,0.827,0.46,4
4579,1190,0.99,0.909,0.0582,0.5,4
4580,1127,0.948,0.082,0.0956,0.47,4
4581,1348,0.95,0.943,0.0962,0.5,4
4582,1349,0.0407,0.81,0.037,0.48,4
4583,1174,0.994,0.953,0.0652,0.5,4
4584,1264,0.984,0.95,0.0378,0.51,4
4586,1248,0.796,0.848,0.177,0.27,4
4587,1350,0.975,0.888,0.432,0.53,4
4588,1248,0.811,0.895,0.265,0.27,4
4589,1248,0.79,0.855,0.145,0.27,4
4590,1248,0.608,0.602,0.164,0.27,4
4591,1265,0.374,0.0343,0.193,0.5700000000000001,4
4592,1248,0.845,0.908,0.262,0.27,4
4593,1248,0.74,0.567,0.182,0.27,4
4594,1248,0.902,0.928,0.217,0.27,4
4596,1248,0.694,0.937,0.0448,0.27,4
4597,1248,0.838,0.903,0.262,0.27,4
4599,1248,0.828,0.903,0.221,0.27,4
4600,1351,0.399,0.00959,0.126,0.18,4
4601,1167,0.02,0.00168,0.293,0.18,4
4602,1167,0.82,0.899,0.205,0.19,4
4603,1186,0.467,0.525,0.179,0.53,4
4604,1187,0.916,0.506,0.271,0.22,4
4605,1217,0.989,0.919,0.0464,0.51,4
4606,1160,0.954,0.961,0.0992,0.49,4
4607,1352,0.85,0.86,0.128,0.53,4
4608,1353,0.985,0.952,0.192,0.54,4
4609,1188,0.699,0.92,0.055,0.48,4
4610,1302,0.769,0.00602,0.139,0.5,4
4611,1354,0.915,0.872,0.073,0.52,4
4612,1130,0.908,0.0289,0.321,0.47,4
4613,1355,0.959,0.941,0.16,0.5,4
4614,1299,0.985,0.916,0.0393,0.54,4
4616,1330,0.98,0.634,0.034,0.52,4
4617,1356,0.896,0.944,0.0706,0.44,4
4618,1145,0.892,0.942,0.0594,0.51,4
4619,1127,0.8,0.00903,0.186,0.46,4
4620,1188,0.929,0.895,0.065,0.51,4
4621,1357,0.946,0.943,0.307,0.44,4
4622,1170,0.874,0.95,0.249,0.49,4
4624,1359,0.695,0.884,0.169,0.5,4
4625,1227,0.995,0.938,0.431,0.56,4
4627,1224,0.987,0.907,0.0897,0.53,4
4628,1155,0.992,0.925,0.0394,0.54,4
4629,1128,0.952,0.0,0.366,0.5,4
4630,1236,0.991,0.898,0.0755,0.5700000000000001,4
4631,1134,0.987,0.911,0.174,0.49,4
4632,1360,0.984,0.89,0.321,0.47,4
4633,1134,0.863,0.986,0.0315,0.52,4
4634,1361,0.991,0.935,0.0668,0.55,4
4635,1248,0.704,0.835,0.232,0.27,4
4636,1248,0.878,0.91,0.336,0.27,4
4637,1248,0.893,0.904,0.233,0.27,4
4638,1248,0.809,0.916,0.371,0.27,4
4639,1248,0.669,0.08,0.494,0.27,4
4640,1266,0.976,0.954,0.394,0.51,4
4641,1248,0.814,0.85,0.3,0.27,4
4642,1248,0.811,0.853,0.346,0.27,4
4643,1248,0.733,0.762,0.182,0.27,4
4644,1248,0.786,0.879,0.193,0.26,4
4645,1248,0.838,0.798,0.307,0.26,4
4646,1248,0.822,0.836,0.307,0.27,4
4647,1248,0.863,0.938,0.388,0.27,4
4649,1141,0.132,0.875,0.0457,0.52,4
4650,1170,0.907,0.864,0.0396,0.47,4
4651,1167,0.79,0.0,0.108,0.18,4
4652,1170,0.986,0.897,0.532,0.19,4
4653,1167,0.0251,0.84,0.077,0.18,4
4654,1170,0.891,0.722,0.0932,0.48,4
4655,1187,0.246,0.432,0.121,0.22,4
4656,1362,0.00495,0.854,0.0348,0.42,4
4657,1277,0.964,0.852,0.051,0.48,4
4659,1257,0.956,0.805,0.069,0.42,4
4660,1135,0.347,0.824,0.489,0.54,4
4661,1195,0.988,0.905,0.0798,0.39,4
4663,1166,0.223,0.464,0.0792,0.44,4
4664,1363,0.994,0.973,0.0,0.53,4
4665,1364,0.993,0.894,0.271,0.51,4
4666,1147,0.887,2.86e-06,0.187,0.39,4
4669,1146,0.833,0.88,0.0383,0.48,4
4670,1185,0.132,0.0091,0.492,0.55,4
4671,1367,0.723,0.129,0.057,0.47,4
4672,1170,0.93,0.635,0.333,0.48,4
4673,1188,0.906,0.775,0.162,0.51,4
4674,1368,0.84,0.899,0.0372,0.52,4
4675,1170,0.557,0.964,0.31,0.36,4
4676,1129,0.934,0.961,0.036,0.49,4
4677,1132,0.926,0.954,0.0756,0.55,4
4678,1225,0.978,0.922,0.388,0.46,4
4679,1174,0.988,0.953,0.0757,0.5,4
4680,1369,0.994,0.928,0.2,0.51,4
4681,1370,0.984,0.878,0.134,0.52,4
4682,1134,0.988,0.915,0.0788,0.52,4
4683,1244,0.362,0.955,0.504,0.55,4
4684,1134,0.965,0.905,0.0479,0.54,4
4685,1371,0.269,1.2e-06,0.17,0.55,4
4686,1197,0.992,0.906,0.173,0.27,4
4687,1134,0.87,0.838,0.0534,0.51,4
4688,1372,0.939,6.07e-06,0.324,0.26,4
4689,1373,0.938,0.888,0.242,0.49,4
4690,1332,0.0041,2.46e-06,0.354,0.4,4
4691,1190,0.994,0.942,0.195,0.52,4
4692,1197,0.996,0.852,0.124,0.56,4
4693,1302,0.772,0.576,0.107,0.5,4
4694,1177,0.0197,3.79e-05,0.295,0.52,4
4695,1374,0.646,0.873,0.261,0.26,4
4696,1146,0.909,0.956,0.0556,0.53,4
4697,1375,0.00231,0.03,0.466,0.27,4
4698,1134,0.989,0.943,0.043,0.52,4
4700,1369,0.973,0.961,0.0356,0.44,4
4701,1167,0.63,0.895,0.0698,0.19,4
4702,1167,0.229,0.82,0.15,0.18,4
4703,1193,0.901,0.818,0.502,0.41,4
4704,1376,0.0298,0.875,0.18,0.43,4
4705,1325,0.991,0.911,0.269,0.36,4
4706,1215,0.39,0.651,0.106,0.45,4
4707,1128,0.676,0.000153,0.329,0.45,4
4708,1377,0.988,0.906,0.31,0.47,4
4709,1238,0.975,0.96,0.0345,0.5,4
4710,1378,0.023,0.913,0.038,0.41,4
4711,1243,0.0381,0.96,0.506,0.42,4
4712,1379,0.564,0.853,0.0679,0.45,4
4713,1380,0.758,0.916,0.0544,0.47,4
4714,1130,0.614,0.725,0.0918,0.45,4
4715,1185,0.0398,0.881,0.315,0.54,4
4716,1381,0.995,0.93,0.119,0.58,4
4718,1382,0.975,0.953,0.0849,0.5,4
4720,1178,0.995,0.908,0.0693,0.58,4
4721,1128,0.949,0.0,0.289,0.49,4
4722,1130,0.894,0.209,0.488,0.46,4
4723,1135,0.966,0.881,0.169,0.5,4
4724,1193,0.953,0.907,0.0395,0.44,4
4725,1153,0.938,0.922,0.129,0.44,4
4726,1169,0.995,0.892,0.422,0.51,4
4727,1383,0.995,0.966,0.125,0.49,4
4728,1145,0.956,0.95,0.0337,0.48,4
4729,1384,0.976,0.915,0.195,0.42,4
4730,1385,0.00177,0.0,0.237,0.55,4
4731,1386,0.941,0.969,0.158,0.44,4
4732,1128,0.982,0.921,0.113,0.49,4
4733,1246,0.885,0.00027,0.0489,0.51,4
4734,1193,0.0882,0.906,0.0445,0.41,4
4735,1387,0.987,0.882,0.0824,0.5700000000000001,4
4736,1388,0.984,0.826,0.0384,0.56,4
4737,1368,0.885,0.868,0.0461,0.52,4
4738,1389,0.983,0.937,0.304,0.41,4
4739,1390,0.97,0.932,0.0389,0.51,4
4740,1150,0.706,0.000684,0.0718,0.55,4
4741,1141,0.819,0.944,0.0369,0.42,4
4742,1135,0.347,0.798,0.482,0.46,4
4743,1391,0.949,0.846,0.0786,0.51,4
4744,1134,0.994,0.931,0.0999,0.51,4
4745,1147,0.914,0.0,0.178,0.44,4
4746,1134,0.985,0.883,0.0293,0.54,4
4747,1134,0.985,0.923,0.0395,0.49,4
4748,1174,0.978,0.927,0.213,0.52,4
4749,1300,0.983,0.952,0.183,0.52,4
4750,1128,0.958,4.63e-06,0.185,0.5,4
4751,1369,0.978,0.829,0.173,0.43,4
4752,1392,0.933,0.741,0.0372,0.46,4
4755,1362,0.0039,0.823,0.0364,0.48,4
4756,1394,0.651,0.883,0.376,0.52,4
4757,1274,0.865,0.776,0.138,0.46,4
4758,1352,0.985,0.947,0.185,0.5,4
4759,1140,0.093,0.948,0.0431,0.49,4
4760,1224,0.994,0.904,0.0757,0.54,4
4763,1395,0.983,0.785,0.18,0.54,4
4764,1312,0.979,0.944,0.136,0.49,4
4766,1190,0.995,0.917,0.0895,0.53,4
4767,1397,0.816,0.366,0.0392,0.55,4
4768,1131,0.0656,0.00595,0.592,0.15,4
4769,1135,0.0156,0.948,0.431,0.45,4
4771,1227,0.986,0.916,0.154,0.47,4
4772,1243,0.792,0.756,0.0387,0.33,4
4773,1364,0.992,0.936,0.236,0.45,4
4774,1399,0.316,0.0,0.204,0.52,4
4775,1197,0.497,0.936,0.0321,0.46,4
4776,1130,0.988,0.0916,0.185,0.44,4
4777,1148,0.205,0.0294,0.0896,0.49,4
4778,1173,0.0561,8.3e-06,0.05,0.53,4
4779,1368,0.971,0.873,0.04,0.53,4
4780,1348,0.981,0.958,0.0778,0.52,4
4781,1173,0.947,2.28e-06,0.379,0.5,4
4782,1148,0.191,0.00107,0.287,0.48,4
4783,1400,0.99,0.912,0.0368,0.59,4
4784,1128,0.624,0.918,0.0362,0.46,4
4785,1401,0.0247,0.0,0.064,0.5,4
4786,1316,0.729,0.896,0.0929,0.41,4
4787,1330,0.99,0.848,0.239,0.5,4
4788,1185,0.995,0.712,0.0785,0.48,4
4789,1402,0.015,0.000108,0.229,0.5,4
4792,1358,0.944,0.935,0.0833,0.52,4
4793,1134,0.971,0.841,0.194,0.49,4
4794,1129,0.933,0.904,0.0523,0.5,4
4795,1316,0.674,0.969,0.104,0.43,4
4796,1403,0.978,0.895,0.222,0.26,4
4797,1321,0.992,0.938,0.0338,0.25,4
4798,1236,0.983,0.884,0.172,0.43,4
4799,1404,0.652,0.00261,0.284,0.53,4
4800,1160,0.48,0.856,0.0342,0.45,4
4801,1271,0.856,0.0295,0.109,0.39,4
4802,1270,0.83,0.898,0.0293,0.44,4
4803,1128,0.966,1.55e-05,0.138,0.47,4
4804,1405,0.906,0.915,0.0793,0.4,4
4805,1128,0.875,0.000139,0.178,0.49,4
4806,1217,0.993,0.92,0.122,0.5700000000000001,4
4807,1406,0.164,0.935,0.0388,0.49,4
4808,1407,0.993,0.952,0.562,0.56,4
4810,1329,0.976,0.928,0.0605,0.46,4
4811,1409,2.52e-05,0.889,0.0336,0.28,4
4812,1410,0.0646,0.825,0.277,0.43,4
4813,1242,0.74,0.0,0.195,0.37,4
4814,1238,0.975,0.11,0.0786,0.46,4
4815,1129,0.96,0.926,0.0366,0.44,4
4816,1364,0.974,0.913,0.325,0.51,4
4817,1195,0.967,0.958,0.0391,0.39,4
4818,1131,0.0646,0.00876,0.637,0.15,4
4819,1297,0.792,0.921,0.236,0.47,4
4821,1313,0.99,0.915,0.279,0.5,4
4822,1412,0.926,0.94,0.0912,0.0,4
4823,1132,0.891,0.961,0.231,0.54,4
4824,1411,0.99,0.945,0.157,0.17,4
4825,1411,0.99,0.951,0.166,0.18,4
4826,1147,0.671,0.124,0.0898,0.45,4
4827,1199,0.963,0.908,0.0347,0.5,4
4828,1413,0.966,0.894,0.435,0.4,4
4829,1161,0.992,0.948,0.0698,0.47,4
4831,1414,0.31,6.16e-06,0.115,0.53,4
4832,1270,0.846,0.948,0.09,0.43,4
4833,1141,0.531,0.167,0.0381,0.46,4
4834,1316,0.326,0.866,0.0559,0.4,4
4835,1415,0.00346,0.606,0.289,0.36,4
4836,1248,0.839,0.948,0.21,0.51,4
4837,1141,0.84,0.888,0.0456,0.42,4
4838,1278,0.165,0.922,0.46,0.51,4
4839,1288,0.978,0.184,0.0971,0.49,4
4840,1416,0.986,0.835,0.179,0.25,4
4841,1199,0.974,0.674,0.567,0.48,4
4842,1265,0.908,0.0,0.214,0.54,4
4843,1257,0.906,0.915,0.211,0.23,4
4844,1197,0.992,0.985,0.0305,0.29,4
4845,1372,0.527,0.603,0.279,0.25,4
4846,1352,0.964,0.0248,0.153,0.25,4
4850,1170,0.947,0.893,0.0351,0.45,4
4851,1254,0.911,0.0,0.337,0.55,4
4852,1234,0.951,0.94,0.0386,0.44,4
4853,1408,0.987,0.819,0.64,0.51,4
4854,1419,0.0202,0.0146,0.231,0.5,4
4855,1420,0.861,0.93,0.0323,0.38,4
4856,1206,0.513,0.0363,0.0388,0.47,4
4857,1150,0.988,0.101,0.0758,0.53,4
4858,1130,0.777,0.935,0.0367,0.43,4
4859,1313,0.873,0.907,0.0939,0.51,4
4860,1152,0.927,0.958,0.0358,0.41,4
4861,1127,0.956,0.215,0.101,0.44,4
4863,1128,0.463,0.000292,0.247,0.48,4
4865,1153,0.991,0.958,0.148,0.51,4
4866,1155,0.994,0.966,0.255,0.52,4
